,mass A,,,
t,y,vy,ay,
25.836,,,
25.853,,,
25.870,,,
25.887,,,
25.904,-3.590,-0.165,2.543E-2
25.922,,,
25.939,,,
25.956,,,
25.973,,,
25.990,,,
26.007,,,
26.024,,,
26.041,,,
26.058,,,
26.075,,,
26.092,,,
26.109,,,
26.126,,,
26.143,,,
26.160,,,
26.177,,,
26.194,,,
26.211,,,
26.228,,,
26.245,,,
26.262,,,
26.279,,,
26.296,,,
26.313,,,
26.331,,,
26.348,,,
26.365,,,
26.382,,,
26.399,,,
26.416,,,
26.433,,,
26.450,,,
26.467,,,
26.484,,,
26.501,,,
26.518,,,
26.535,,,
26.552,,,
26.569,,,
26.586,-3.681,-0.145,2.271E-2
26.603,,,
26.620,,,
26.637,,,
26.654,,,
26.671,,,
26.688,,,
26.705,,,
26.723,,,
26.740,,,
26.757,,,
26.774,,,
26.791,,,
26.808,,,
26.825,,,
26.842,,,
26.859,,,
26.876,,,
26.893,,,
26.910,,,
26.927,,,
26.944,,,
26.961,,,
26.978,,,
26.995,,,
27.012,,,
27.029,,,
27.046,,,
27.063,,,
27.080,,,
27.097,,,
27.114,,,
27.132,,,
27.149,,,
27.166,,,
27.183,,,
27.200,,,
27.217,,,
27.234,,,
27.251,,,
27.268,-3.788,-0.143,2.906E-2
27.285,,,
27.302,,,
27.319,,,
27.336,,,
27.353,,,
27.370,,,
27.387,,,
27.404,,,
27.421,,,
27.438,,,
27.455,,,
27.472,,,
27.489,,,
27.506,,,
27.524,,,
27.541,,,
27.558,,,
27.575,,,
27.592,,,
27.609,,,
27.626,,,
27.643,,,
27.660,,,
27.677,,,
27.694,,,
27.711,,,
27.728,,,
27.745,,,
27.762,,,
27.779,,,
27.796,,,
27.813,,,
27.830,,,
27.847,,,
27.864,,,
27.881,,,
27.898,,,
27.915,,,
27.933,,,
27.950,-3.876,-0.104,2.180E-2
27.967,,,
27.984,,,
28.001,,,
28.018,,,
28.035,,,
28.052,,,
28.069,,,
28.086,,,
28.103,,,
28.120,,,
28.137,,,
28.154,,,
28.171,,,
28.188,,,
28.205,,,
28.222,,,
28.239,,,
28.256,,,
28.273,,,
28.290,,,
28.307,,,
28.325,,,
28.342,,,
28.359,,,
28.376,,,
28.393,,,
28.410,,,
28.427,,,
28.444,,,
28.461,,,
28.478,,,
28.495,,,
28.512,,,
28.529,,,
28.546,,,
28.563,,,
28.580,,,
28.597,,,
28.614,,,
28.631,-3.930,-0.104,-3.633E-3
28.648,,,
28.665,,,
28.682,,,
28.699,,,
28.716,,,
28.734,,,
28.751,,,
28.768,,,
28.785,,,
28.802,,,
28.819,,,
28.836,,,
28.853,,,
28.870,,,
28.887,,,
28.904,,,
28.921,,,
28.938,,,
28.955,,,
28.972,,,
28.989,,,
29.006,,,
29.023,,,
29.040,,,
29.057,,,
29.074,,,
29.091,,,
29.108,,,
29.125,,,
29.143,,,
29.160,,,
29.177,,,
29.194,,,
29.211,,,
29.228,,,
29.245,,,
29.262,,,
29.279,,,
29.296,,,
29.313,-4.018,-0.121,1.090E-2
29.330,,,
29.347,,,
29.364,,,
29.381,,,
29.398,,,
29.415,,,
29.432,,,
29.449,,,
29.466,,,
29.483,,,
29.500,,,
29.517,,,
29.535,,,
29.552,,,
29.569,,,
29.586,,,
29.603,,,
29.620,,,
29.637,,,
29.654,,,
29.671,,,
29.688,,,
29.705,,,
29.722,,,
29.739,,,
29.756,,,
29.773,,,
29.790,,,
29.807,,,
29.824,,,
29.841,,,
29.858,,,
29.875,,,
29.892,,,
29.909,,,
29.926,,,
29.944,,,
29.961,,,
29.978,,,
29.995,-4.095,-8.668E-2,2.725E-2
30.012,,,
30.029,,,
30.046,,,
30.063,,,
30.080,,,
30.097,,,
30.114,,,
30.131,,,
30.148,,,
30.165,,,
30.182,,,
30.199,,,
30.216,,,
30.233,,,
30.250,,,
30.267,,,
30.284,,,
30.301,,,
30.318,,,
30.336,,,
30.353,,,
30.370,,,
30.387,,,
30.404,,,
30.421,,,
30.438,,,
30.455,,,
30.472,,,
30.489,,,
30.506,,,
30.523,,,
30.540,,,
30.557,,,
30.574,,,
30.591,,,
30.608,,,
30.625,,,
30.642,,,
30.659,,,
30.676,-4.136,-7.585E-2,8.174E-3
30.693,,,
30.710,,,
30.727,,,
30.745,,,
30.762,,,
30.779,,,
30.796,,,
30.813,,,
30.830,,,
30.847,,,
30.864,,,
30.881,,,
30.898,,,
30.915,,,
30.932,,,
